masked_id,Date,Des1,Des2,Des3
27,10312016,Customer Address Change,Overdraft Protection Transfer Reversal,Transfer of Debit
27,11042016,CIVSALES_ONLINE_BANKING_BILL_PAY,Internal debit reversal,REPORT_WAY2SAVE
27,11042016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
27,11042016,Consumer Deposit and Credit flow selected,New Customer Profile,Service Open - Home Equity Access Card
27,11042016,Cash WFB Check,Express Balance Statement,REPORT_CALL_PRICING
27,11052016,Bill Payment Miscellaneous,Direct Deposit,Referral to Wells Fargo at Work partner
27,11062016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
27,11072016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
27,11072016,CLIENT_SYSTEM_INFO,Lost Stolen Checks/Cards,Safe Deposit Rental
27,11072016,UpdateMSR,Wire Transfer Inquiry,Transfer Reversal
27,11072016,Account Open - IRA Account,Customer Maintenance Other,PMA Relationship Maintenance
27,11082016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
27,11082016,Consumer Establish/Maintain Remittance Agreement,New Deposit Account Open funded via Debit/Credit Card,Service Setup Direct Deposit
27,11082016,CIVSALES_RISK_SCREENING,IRA Transfer,Returned Item Adjustment
27,11122016,Bill Payment Miscellaneous,Direct Deposit,Referral to Wells Fargo at Work partner
27,11152016,Advance,Customer Time Out,POS Merchandise Reversal
27,11152016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
27,11172016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
27,11172016,Account Open,Customer Maintenance Income,PHOTOCOPY IMAGE RETRIEVAL
27,11212016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
27,11212016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
27,11212016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
27,11212016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
27,11242016,Add Banker Note,Customer Phone Change,POS Debit
27,11242016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
27,11242016,Account Hold Remove,Customer Maintenance - Process Beneficiary Services,PAYOFF PAYDOWN
27,11242016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
27,12012016,Advance Reversal,Customer to Customer Relationship Maintained,POS Preauthorization
27,12012016,CNA Added,M/G/F ,SCHEDULED TRANSFER
27,12052016,CIVSALES_CIP_UPDATE,Funds Transfer Detail Inquiry,REPORT_OUT_OF_WALLET_DATA
27,12062016,Account Open,Customer Maintenance Income,PHOTOCOPY IMAGE RETRIEVAL
27,12072016,CONTACT_EVENT_CREATED,NEW_ACCT_OPEN,SOFTPHONE_EVENT
27,12072016,ACH Prenote,Customer Name Change,PMA_MAINTENANCE
27,12082016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
27,12092016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
27,12092016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
27,12092016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
27,12102016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
27,12112016,Credit Options guide (COG) tool accessed,ONLINE_WIRES,Sweep
27,12122016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
27,12122016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
27,12122016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
27,12122016,CIVSALES_CREDIT_OPTION_GUIDE,Global Remittance,REPORT_SALES_TRACKING
27,12182016,Consumer Establish/Maintain Remittance Agreement,New Deposit Account Open funded via Debit/Credit Card,Service Setup Direct Deposit
27,12182016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
27,12182016,AUTHENTICATION_TRACKER_ON_OFF,Debit Adjustment,RECORDED AND PLANNED EVENTS STATS
27,12182016,Add Banker Note,Customer Phone Change,POS Debit
27,12202016,BALANCE TRANSFERS,Deposit Advance,Referral to Consumer Insurance partner
27,12252016,Consumer Deposit and Credit flow selected,New Customer Profile,Service Open - Home Equity Access Card
27,12292016,Check Card Purchase Preauthorization,Fee Decision Tool is accessed from the Checking/Saving Account,REPORT_ECPR_STATS
27,12292016,Balance Inquiry,Deposit,Referral to Business Insurance partner
27,12292016,Consumer Recommendations Create MSR,NEW_ACCT_FUNDING_INFO,Settlements
27,12292016,Credit Application,ONLINE CHANNEL MAINTENANCE,STATUS SUMMARY DETAIL
27,12302016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
27,12302016,Add Banker Note,Customer Phone Change,POS Debit
28,07042016,Cash Non-WFB Check,Express 10 statement,REPORT_BCA_APPS_LOG
28,07042016,CNA Updated,Make An Appt,Securities Transaction
28,07042016,Bill Payment Miscellaneous,Direct Deposit,Referral to Wells Fargo at Work partner
28,07042016,Consumer Establish/Maintain Remittance Agreement,New Deposit Account Open funded via Debit/Credit Card,Service Setup Direct Deposit
28,07052016,Business Credit Only flow selection,Documents hyperlink accessed,REPORT FREQUENCY STATISTICS
28,07102016,Credit Reversal,ORDER NEW HEAC CARD,Tax
28,07122016,Bill Payment Reject,Direct Deposit Advance,REIMBURSEMENTS
28,07122016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
28,07132016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
28,07132016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
28,07152016,Bill Payment Miscellaneous,Direct Deposit,Referral to Wells Fargo at Work partner
28,07162016,ATM Failure,CUSTOMER_EVENT_HISTORY,Purchase Cash Instrument
28,07162016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
28,07172016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
28,07172016,CREDIT_CARD_FEE_REIMBURSEMENT,Outbound Leads Inquiry,TOKEN VERIFICATION
28,07172016,BALANCE TRANSFERS,Deposit Advance,Referral to Consumer Insurance partner
28,07192016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
28,07222016,Bill Payment Reject,Direct Deposit Advance,REIMBURSEMENTS
28,07232016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
28,07282016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
28,07282016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
28,07282016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
28,08032016,CIVSALES_REPORT_REASON_FOR_CALL,IRA SERVICING,Returned Item
28,08032016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
28,08032016,CONTACT_EVENT_CREATED,NEW_ACCT_OPEN,SOFTPHONE_EVENT
28,08052016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
28,08052016,Cancelled,EMAIL MAINTENANCE,REPORT_ACCOUNTCONVERSION
28,08052016,CIVSALES_PARTNER_REFERRAL_CREATED,IRA Contribution,REPORTS_CTI_REGISTER
28,08052016,CREDIT_CARD_FEE_REIMBURSEMENT,Outbound Leads Inquiry,TOKEN VERIFICATION
28,08072016,Business Deposit – IOLTA flow selection,Download,REPORT LOGIN STATISTICS
28,08082016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
28,08082016,CIVSALES_CUST_NEEDS_ASSESSMENT,Hold,REPORT_SESSION_END
28,08112016,Cash Non-WFB Check,Express 10 statement,REPORT_BCA_APPS_LOG
28,08112016,ATM/DEBIT PIN CARD,Customized Sumry via Online,QUALIFY_FOR_DEP_EDIT_ADDR_ID
28,08132016,CIVSALES_REPORT_REASON_FOR_CALL,IRA SERVICING,Returned Item
28,08172016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
28,08202016,CIVSALES_SAVE_AS_YOU_GO_MAINTENANCE,IRA Unscheduled Distribution,Reverse Fee Decision
28,08212016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
28,08212016,Account Open - IRA Account,Customer Maintenance Other,PMA Relationship Maintenance
28,08222016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
28,08232016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
28,08252016,ATM Failure,CUSTOMER_EVENT_HISTORY,Purchase Cash Instrument
28,08252016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
28,08262016,Correction,NEW_ACCT_OWNERS,SOTA
28,08262016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
28,08282016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
28,08292016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
28,08292016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
28,08292016,CIVSALES_RISK_SCREENING,IRA Transfer,Returned Item Adjustment
28,08312016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
28,09012016,Business Credit Only flow selection,Documents hyperlink accessed,REPORT FREQUENCY STATISTICS
28,09022016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
28,09042016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
28,09042016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
28,09062016,ATM/DEBIT PIN CARD,Customized Sumry via Online,QUALIFY_FOR_DEP_EDIT_ADDR_ID
28,09092016,CIVSALES_PMA_ADD/REMOVE_OWNERS,IRA REPORTING,Returned Deposited Item
28,09132016,CIVSALES_ONLINE_BANKING_BILL_PAY,Internal debit reversal,REPORT_WAY2SAVE
28,09202016,CONTACT_EVENT_CREATED,NEW_ACCT_OPEN,SOFTPHONE_EVENT
28,09222016,BALANCE TRANSFERS,Deposit Advance,Referral to Consumer Insurance partner
28,09232016,CIVSALES_PARTNER_REFERRAL_CREATED,IRA Contribution,REPORTS_CTI_REGISTER
28,09232016,Add Banker Note,Customer Phone Change,POS Debit
28,09232016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
28,09232016,CIVSALES_ONLINE_BANKING_BILL_PAY,Internal debit reversal,REPORT_WAY2SAVE
28,09292016,Check Card Purchase Preauthorization,Fee Decision Tool is accessed from the Checking/Saving Account,REPORT_ECPR_STATS
28,09292016,Add Banker Note,Customer Phone Change,POS Debit
28,09292016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
28,10012016,ATM Failure,CUSTOMER_EVENT_HISTORY,Purchase Cash Instrument
28,10052016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
28,10062016,CIVSALES_ONLINE_BANKING_BILL_PAY,Internal debit reversal,REPORT_WAY2SAVE
28,10082016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
28,10082016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
28,10082016,ACCOUNT HISTORY COPY REQUEST,Customer Email Change,PACKAGE_MAINT
28,10082016,Consumer Recommendations Create MSR,NEW_ACCT_FUNDING_INFO,Settlements
28,10092016,CORRESPONDENCE,NEW_EXPRESS_SEND_AGREEMENT,Specific document image accessed
28,10092016,UpdateMSR,Wire Transfer Inquiry,Transfer Reversal
28,10102016,Consumer Deposit and Credit flow selected,New Customer Profile,Service Open - Home Equity Access Card
28,10102016,Credit Application,ONLINE CHANNEL MAINTENANCE,STATUS SUMMARY DETAIL
28,10102016,Advance Reversal,Customer to Customer Relationship Maintained,POS Preauthorization
28,10122016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
28,10142016,College Information Maintenance,Memo,SELL_CREDIT
28,10142016,Common Customer Event History tool Customer Level,Misc Credit,Service Enroll Bill Pay
28,10142016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
28,10142016,Credit Reversal,ORDER NEW HEAC CARD,Tax
28,10152016,Credit Options guide (COG) tool accessed,ONLINE_WIRES,Sweep
28,10172016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
28,10172016,CNA Updated,Make An Appt,Securities Transaction
28,10182016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
28,10192016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
28,10202016,CreateMSR,ODP DETAIL,Stamps Reversal
28,10212016,Verify Non-WFB Funds,Withdrawal,TRAVEL PLAN INQUIRY
28,10222016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
28,10222016,Cash Check on Credit Card/LOC,Enroll Online Wires,REPORT_AUTHENTICATION_TRACKER_DATA
28,10222016,Bill Payment Miscellaneous,Direct Deposit,Referral to Wells Fargo at Work partner
28,10222016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
28,10252016,Add Banker Note,Customer Phone Change,POS Debit
28,10252016,Account Hold Remove,Customer Maintenance - Process Beneficiary Services,PAYOFF PAYDOWN
28,10252016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
28,10282016,CIVSALES_PARTNER_REFERRAL_CREATED,IRA Contribution,REPORTS_CTI_REGISTER
28,10302016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
28,11042016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
28,11042016,Cash EE Bond,Error,REPORT_AUTO_DELINK
28,11042016,ATM Failure,CUSTOMER_EVENT_HISTORY,Purchase Cash Instrument
28,11052016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
28,11072016,CIVSALES_CARDS (PI),Funds Transfer Deleted,REPORT_MORE_HISTORY
28,11082016,Advance,Customer Time Out,POS Merchandise Reversal
28,11082016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
28,11082016,Cash WFB Check-OWNER,Express No Balance,REPORT_CARD_CLAIMS
28,11082016,BALANCE TRANSFERS,Deposit Advance,Referral to Consumer Insurance partner
28,11122016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
28,11122016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
28,11132016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
28,11142016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
28,11152016,CIVSALES_CREDIT_OPTION_GUIDE,Global Remittance,REPORT_SALES_TRACKING
28,11152016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
28,11152016,Consumer Recommendations Create MSR,NEW_ACCT_FUNDING_INFO,Settlements
28,11172016,Credit Reversal,ORDER NEW HEAC CARD,Tax
28,11172016,Bank-initiated debit,Deposit Reversal,Referral to Student Loan partner
28,11172016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
28,11202016,Check Card Purchase Transaction,Fee Reversal/Refund/Reimb/Adjustmt,REPORT_ERROR
28,11232016,Advance,Customer Time Out,POS Merchandise Reversal
28,11232016,Cancel Contact Event,EFS PAYOFF,REPORT_ACCOUNT_LOOKUP
28,11272016,ACCOUNT HISTORY COPY REQUEST,Customer Email Change,PACKAGE_MAINT
28,11282016,Check Card Credit,Fee Decision Tool Approval Queue,REPORT_CTI_REGISTER
28,11282016,CONTACT_EVENT_CREATED,NEW_ACCT_OPEN,SOFTPHONE_EVENT
28,11292016,CONTACT_EVENT_CREATED,NEW_ACCT_OPEN,SOFTPHONE_EVENT
28,12022016,CIVSALES_CARDS (PI),Funds Transfer Deleted,REPORT_MORE_HISTORY
28,12032016,Account Hold Remove,Customer Maintenance - Process Beneficiary Services,PAYOFF PAYDOWN
28,12042016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
28,12042016,Bill Payment Reject,Direct Deposit Advance,REIMBURSEMENTS
28,12092016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
28,12102016,CLAIMS_PROCESSING,Log On,Risk Screen Failure
28,12102016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
28,12132016,CIVSALES_ONLINE_BANKING_BILL_PAY,Internal debit reversal,REPORT_WAY2SAVE
28,12142016,Consumer Establish/Maintain Remittance Agreement,New Deposit Account Open funded via Debit/Credit Card,Service Setup Direct Deposit
28,12142016,CONTACT_EVENT_CREATED,NEW_ACCT_OPEN,SOFTPHONE_EVENT
28,12142016,Book Transfer Create,Direct Deposit Advance Reversal,Reopen
28,12142016,Consumer Recommendations Create MSR,NEW_ACCT_FUNDING_INFO,Settlements
28,12162016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
28,12162016,Consumer  Credit Only flow selected,My Retirement Plan New,Service Fee History hyperlink accessed
28,12202016,Cash EE Bond,Error,REPORT_AUTO_DELINK
28,12202016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
28,12202016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
28,12242016,Add Contact Event,Customer Privacy Preferences Maintenance,POS Internal Debit
28,12292016,Cancel Contact Event,EFS PAYOFF,REPORT_ACCOUNT_LOOKUP
28,12312016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
29,07042016,Bank-initiated debit,Deposit Reversal,Referral to Student Loan partner
29,07052016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
29,07052016,ADDRESS CHANGE,Customer Snapshot Inquiry,POS Merchandise Credit Reversal
29,07092016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
29,07102016,CIVSALES_CREDIT_OPTION_GUIDE,Global Remittance,REPORT_SALES_TRACKING
29,07112016,Cash Check on Credit Card/LOC,Enroll Online Wires,REPORT_AUTHENTICATION_TRACKER_DATA
29,07132016,UpdateMSR,Wire Transfer Inquiry,Transfer Reversal
29,07162016,Check Card Credit,Fee Decision Tool Approval Queue,REPORT_CTI_REGISTER
29,07162016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
29,07162016,ATM Failure,CUSTOMER_EVENT_HISTORY,Purchase Cash Instrument
29,07192016,Credit Adjustment,ODP Maintenance,STATE_RESTRICTION
29,07212016,Cash WFB Check,Express Balance Statement,REPORT_CALL_PRICING
29,07222016,Cancel Contact Event,EFS PAYOFF,REPORT_ACCOUNT_LOOKUP
29,08012016,Consumer  Credit Only flow selected,My Retirement Plan New,Service Fee History hyperlink accessed
29,08012016,CIVSSALES_PMA_ACCOUNT_LINKAGES,LINE_LOAN_DELINQUENT,RIGHT_PANEL_QUICK_LINKS
29,08032016,Complete Contact Event,Miscellaneous,Service Enroll Remittance Agreement
29,08032016,Book Transfer Create,Direct Deposit Advance Reversal,Reopen
29,08042016,Balance Inquiry,Deposit,Referral to Business Insurance partner
29,08102016,Check Card Credit,Fee Decision Tool Approval Queue,REPORT_CTI_REGISTER
29,08112016,Cash Check on Credit Card/LOC,Enroll Online Wires,REPORT_AUTHENTICATION_TRACKER_DATA
29,08112016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
29,08152016,Account Hold Add,Customer Interaction fields entered on profile,Payment
29,08152016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
29,08152016,ATM/DEBIT PIN CARD,Customized Sumry via Online,QUALIFY_FOR_DEP_EDIT_ADDR_ID
29,08152016,Advance,Customer Time Out,POS Merchandise Reversal
29,08172016,CORRESPONDENCE,NEW_EXPRESS_SEND_AGREEMENT,Specific document image accessed
29,08172016,CLIENT_SYSTEM_INFO,Lost Stolen Checks/Cards,Safe Deposit Rental
29,08172016,CNA Added,M/G/F ,SCHEDULED TRANSFER
29,08182016,Account Open - IRA Account,Customer Maintenance Other,PMA Relationship Maintenance
29,08192016,Credit Reversal,ORDER NEW HEAC CARD,Tax
29,08192016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
29,08192016,Cash WFB Check,Express Balance Statement,REPORT_CALL_PRICING
29,08202016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
29,08242016,CIVSALES_REPORT_REASON_FOR_CALL,IRA SERVICING,Returned Item
29,08242016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
29,08262016,ATM/DEBIT PIN CARD,Customized Sumry via Online,QUALIFY_FOR_DEP_EDIT_ADDR_ID
29,08262016,Account Maintenance,Customer Maintenance Identification,PHOTOCOPIES
29,08262016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
29,08272016,Authorized Credit,Debit Reversal,Referral
29,08272016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
